Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,Alt name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proactive_Inhibition,Proactive Inhibition,,"The theory that previous learning of material can
interfere with the retention of newly-learned
material. Also, the actual proactive interference
itself.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Inhibition (Proactive),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Probability,Probability,,"The likelihood of the chance occurrence of
specific events. May include the mathematical
study of probability theory.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Probability_Judgment,Probability Judgment,,"Process of ascertaining or estimating the degree
of likelihood that certain specified conditions or
events have, can, or will occur.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Probability_Learning,Probability Learning,,"Experimental paradigm in which subjects are asked
to guess or estimate whether an experimentally
controlled event will occur or choose which of
various alternative events will occur. As learning
occurs, the proportion of correct responses tends
to approach the actual probability proportion of
event occurrences. Used for the experimental
paradigm or task as well as the learned behavior
itself.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Probation,Probation,,"Period of suspended sentence of a convicted
offender following good behavior and during which
the offender is not incarcerated but is under the
supervision of a probation officer.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Probation_Officers,Probation Officers,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Probenecid,Probenecid,,"Agent that promotes the urinary excretion of uric
acid.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Problem_Based_Learning,Problem Based Learning,,"Instructional method that utilizes small groups, in which the group members collaborate to solve open-ended, real-world problems.  Subject matter is learned through the problem-solving process, rather than through direct instruction from teachers.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Problem_Solving,Problem Solving,,"Process of determining a correct sequence of
alternatives leading to a desired goal or to
successful completion or performance of a task.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Individual Problem Solving,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Procaine,Procaine,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Novocaine,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Procedural_Justice,Procedural Justice,,"The perceived fairness of the process by which
decisions are made and outcomes are determined.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Procedural_Knowledge,Procedural Knowledge,,"Knowledge regarding how to do things. Compare
DECLARATIVE KNOWLEDGE.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Functional Knowledge|Practical Knowledge,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Process_Schizophrenia,Process Schizophrenia,,"A form of schizophrenia that begins early in life, develops
gradually, and is attributed to endogenous causes.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Process Psychosis,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prochlorperazine,Prochlorperazine,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Procrastination,Procrastination,,"Habitual, often counterproductive postponing.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prodrome,Prodrome,,"A premonitory symptom or early warning sign of a
mental or physical disorder.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Product_Design,Product Design,,"Process of conceptualizing, planning, researching,
developing, and field testing products or goods.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Consumer Product Design,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Productivity,Productivity,,"Conceptually broad term, having application across broad disciplines, and dealing with the measurement of output in relationship to input.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Profanity,Profanity,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Certification,Professional Certification,,"In general, certification constitutes permission
to use a particular professional title contingent
on fulfilling requisite educational and training
programs.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Certification (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Client_Sexual_Relations,Professional Client Sexual Relations,,"Sexual relations, intimacy, or affectionate
behavior between a professional (e.g., therapist,
lawyer, religious personnel, or educator) and his
or her clients or patients.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Boundary Violations (Sexual)|Therapist Patient Sexual Relations|Sexual Boundary Violations|Patient Therapist Sexual Relations,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Competence,Professional Competence,,"Possessing the knowledge and qualifications of a
particular profession.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Consultation,Professional Consultation,,"Advisory services offered by specialists in a
particular field which may be client or colleague
oriented or focus on policy setting, planning, and
programs of an organization.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Consultation (Professional)|Mental Health Consultation,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Development,Professional Development,,"Participation in activities that promote
professional career development.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Ethics,Professional Ethics,,"Moral principles of conducting professional
research or practices.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Examinations,Professional Examinations,,"Required examinations for licensure or
certification in order to practice a profession.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Licensure Examinations|Certification Examinations|State Board Examinations,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Fees,Professional Fees,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Identity,Professional Identity,,"Concept of self and role within a professional
domain.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Identity (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Liability,Professional Liability,,"Legal liabilities relating to the conduct of one's
profession.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Legal Liability (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Licensing,Professional Licensing,,"Permission from an authority (e.g., government
review board) to use a particular professional
title as well as to practice the profession.
Professional licensing laws also specify what
activities constitute the legal or legitimate
practice of the profession. One does not
necessarily need to be certified (professionally)
in order to be licensed.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Licensing (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Networking,Professional Networking,,"A linkage, association, or partnership of
individuals or groups who collaborate to achieve
professional goals or objectives.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Business Networking,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Organizations,Professional Organizations,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Personnel,Professional Personnel,,"Conceptually broad term referring to members of
professions requiring prolonged and specialized
training. Use a more specific term if possible.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Recognition,Professional Recognition,,"Acknowledgement of one's professional performance and
qualities.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Employee Recognition,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Referral,Professional Referral,,"Act of directing a client to a professional or
agency for assessment, treatment, or consultation.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Referral (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Socialization,Professional Socialization,,The process of adapting to one's work environment.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Specialization,Professional Specialization,,"Training in or choice of a speciality within a
profession.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Specialization (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Standards,Professional Standards,,"Minimally acceptable levels of quality
professional care or services maintained in order
to promote the welfare of those who make use of
such services.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Standards (Professional),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professional_Supervision,Professional Supervision,,"Processes or techniques of supervision of fully
trained educational or mental health personnel.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Supervision (Professional)|Educational Supervision|Clinical Supervision,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Professionalism,Professionalism,,"Conduct, attitudes, and methods attributed to
professionals.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Profiles_(Measurement),Profiles (Measurement),,"Usually a composite of scores obtained through psychological testing utilizing instruments which yield separate measures and which comprise a picture or profile of the individual's
characteristics across several areas.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Progenitor_Cells,Progenitor Cells,,"Undifferentiated cells that, unlike STEM CELLS, do not have the capacity to reproduce themselves.  These cells divide and (with each division) differentiate into more specialized cell types.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Progestational_Hormones,Progestational Hormones,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Progestins,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Progesterone,Progesterone,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prognosis,Prognosis,,"Prediction of the course, duration, and outcome of
a disorder. Compare DISEASE COURSE.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Program_Development,Program Development,,"Formulation and/or implementation of programs in
any setting.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Program Planning,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Program_Evaluation,Program Evaluation,,Assessment of programs in any setting.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Programmed_Instruction,Programmed Instruction,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Instruction (Programmed),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Programmed_Textbooks,Programmed Textbooks,,"Textbooks prepared for use with programmed
instruction. Not used as a document type
identifier.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Progressive_Relaxation_Therapy,Progressive Relaxation Therapy,,"Therapeutic procedures which teach clients to
tense and relax muscle groups, focusing on the
sensations involved in relaxation. This method
provides clients with practice in recognizing the
sensation of tension which will serve as a cue to
produce a state of muscle relaxation.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Progressive_Supranuclear_Palsy,Progressive Supranuclear Palsy,,"A progressive neurological disorder characterized
by ophthalmoplegia, dystonia, memory impairment,
personality disorders, and dementia. Etiology is
unknown.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Project_Follow_Through,Project Follow Through,,"U.S. Government educational program for
disadvantaged elementary school students to
supplement Project Head Start and encourage
academic and psychosocial growth.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Project_Head_Start,Project Head Start,,"U.S. Government program for disadvantaged 3-5 yr
olds aimed at improving children's educational
potential by encouraging their psychosocial
development and by providing economic assistance
to their families.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Head Start,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Projection_(Defense_Mechanism),Projection (Defense Mechanism),,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Projective_Identification,Projective Identification,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Projective_Personality_Measures,Projective Personality Measures,,"Tests which derive an indirect and global
assessment of personality through the analysis of
meaning or structure freely imposed by the subject
upon unstructured or ambiguous materials. Use a
more specific term if possible. Compare
NONPROJECTIVE PERSONALITY MEASURES.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Projective_Techniques,Projective Techniques,,"Utilization of ambiguous or unstructured stimuli
designed to elicit responses which are believed to
reveal an individual's attitudes, defense modes or
motivations, and personality structure. Also, the
specific tests or techniques themselves. Use a
more specific term if possible.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Projective Tests,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Projective_Testing_Technique,Projective Testing Technique,,"Administration, construction, scoring, and
interpretation of projective tests.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prolactin,Prolactin,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proline,Proline,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Promazine,Promazine,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Promethazine,Promethazine,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Promiscuity,Promiscuity,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Sexual Delinquency,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prompting,Prompting,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Pronouns,Pronouns,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Pronunciation,Pronunciation,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proofreading,Proofreading,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Propaganda,Propaganda,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Propofol,Propofol,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Propranolol,Propranolol,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Propanolol,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proprioception,Proprioception,,"The sense of body movement and position, resulting from stimulation of proprioceptors located in the muscles, tendons, and joints, and of vestibular receptors in the labyrinth of the inner ear. Proprioception allows the body to determine its spatial orientation without visual clues and to maintain postural stability.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Proprioceptive Sense,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proprioceptors,Proprioceptors,,"Sensory receptors located deep in the tissues that are
sensitive to body movement and position.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prose,Prose,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prosocial_Behavior,Prosocial Behavior,,"Positive social behavior generally concerned with
promotion of the welfare of others. Limited to
human populations.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Humanitarian Behavior,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prosody,Prosody,,"Physical characteristics of speech that indicate
linguistic features such as stress, intonation,
intensity, and duration of speech sounds.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prosopagnosia,Prosopagnosia,,"A visual agnosia usually due to brain damage and
characterized by an inability to recognize
familiar faces, and in some cases, one's own face.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prospect_Theory,Prospect Theory,,"A theory of decision making that attempts to explain how people's decisions are influenced by their attitudes toward risk, uncertainty, loss, and gain",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prospective_Memory,Prospective Memory,,"Remembering to do something in the future, such as taking one's medicine later.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prospective_Studies,Prospective Studies,,"Used in records discussing issues involved in the
process of conducting studies of observations of
the same individual or group over an extended
period of time, usually to generate prognostic
data or incidence rates related to a particular
disorder, event, or behavior.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prostaglandins,Prostaglandins,,"Physiologically potent compounds of ubiquitous
occurrence formed from essential fatty acids and
affecting the nervous system, female reproductive
organs, and metabolism.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prostate,Prostate,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prostheses,Prostheses,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Artificial Limbs,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prostitution,Prostitution,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Commerical Sex,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protective_Factors,Protective Factors,,"Factors that increase or enhance resistance to risk and make less likely the development of problems, problem behavior, or disorders.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protective_Services,Protective Services,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protein_Deficiency_Disorders,Protein Deficiency Disorders,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
